Length,RMSE,R2
0,0.2632834365251538,0.0
1,0.2464776906685478,0.1000553490234654
2,0.2315500944654406,0.2446998088354387
3,0.2193324204487793,0.3269456575044766
4,0.2193324204487793,0.3269456575044766
5,0.2161725214620982,0.3379309151017041
6,0.2095323154505964,0.3379309151017041
7,0.2095323154505964,0.3944263638383031
8,0.2071348843934398,0.3944263638383031
9,0.2040442244422339,0.3944263638383031
10,0.1984493070828029,0.4290714860526888
11,0.1837300650189815,0.4931511448800901
12,0.1837300650189815,0.4931511448800901
13,0.1837300650189815,0.4931511448800901
14,0.1837300650189815,0.4931511448800901
15,0.1837300650189815,0.4931511448800901
16,0.1837300650189815,0.4931511448800901
17,0.1837300650189815,0.4931511448800901
18,0.1837300650189815,0.4931511448800901
19,0.1837300650189815,0.4931511448800901
20,0.1837300650189815,0.4931511448800901
21,0.1837300650189815,0.4931511448800901
22,0.1837300650189815,0.4931511448800901
23,0.1837300650189815,0.4931511448800901
24,0.1837300650189815,0.4931511448800901
25,0.1837300650189815,0.4931511448800901
26,0.1837300650189815,0.4931511448800901
27,0.1837300650189815,0.5120956063270569
28,0.1837300650189815,0.5120956063270569
29,0.1837300650189815,0.5120956063270569
30,0.1837300650189815,0.5120956063270569
31,0.1837300650189815,0.5120956063270569
32,0.1837300650189815,0.5120956063270569
33,0.1837300650189815,0.5120956063270569
34,0.1837300650189815,0.5120956063270569
35,0.1837300650189815,0.5120956063270569
36,0.1837300650189815,0.5120956063270569
37,0.1837300650189815,0.5120956063270569
38,0.1837300650189815,0.5120956063270569
39,0.1837300650189815,0.5120956063270569
40,0.1837300650189815,0.5120956063270569
41,0.1837300650189815,0.5120956063270569
42,0.1837300650189815,0.5120956063270569
43,0.1837300650189815,0.5120956063270569
44,0.1837300650189815,0.5120956063270569
45,0.1837300650189815,0.5120956063270569
46,0.1837300650189815,0.5120956063270569
47,0.1837300650189815,0.5120956063270569
48,0.1837300650189815,0.5120956063270569
49,0.1837300650189815,0.5120956063270569
50,0.1837300650189815,0.5120956063270569
51,0.1837300650189815,0.5120956063270569
52,0.1837300650189815,0.5120956063270569
53,0.1837300650189815,0.5120956063270569
54,0.1837300650189815,0.5120956063270569
55,0.1837300650189815,0.5120956063270569
56,0.1837300650189815,0.5120956063270569
57,0.1837300650189815,0.5120956063270569
58,0.1837300650189815,0.5120956063270569
59,0.1837300650189815,0.5120956063270569
60,0.1837300650189815,0.5120956063270569
61,0.1837300650189815,0.5120956063270569
62,0.1837300650189815,0.5120956063270569
63,0.1837300650189815,0.5120956063270569
64,0.1837300650189815,0.5120956063270569
65,0.1837300650189815,0.5120956063270569
66,0.1833430645291813,0.5120956063270569
67,0.1833430645291813,0.5120956063270569
68,0.1833430645291813,0.5120956063270569
69,0.1833430645291813,0.5120956063270569
70,0.1833430645291813,0.5120956063270569
71,0.1833430645291813,0.5120956063270569
72,0.1833430645291813,0.5120956063270569
73,0.1833430645291813,0.5120956063270569
