Length,RMSE,R2
0,67.8896752965561,0.0
1,50.62722069149288,0.4135067684052624
2,46.06917546685793,0.4945636951937942
3,42.969739542451485,0.571212060683964
4,42.14405849573558,0.6178186218984845
5,41.149336748031445,0.6219648861587806
6,36.6328987913316,0.6881669885781825
7,36.6328987913316,0.6881669885781825
8,36.6328987913316,0.6881669885781825
9,36.6328987913316,0.6881669885781825
10,36.6328987913316,0.6881669885781825
11,36.6328987913316,0.6881669885781825
12,36.6328987913316,0.6881669885781825
13,36.6328987913316,0.6945240692215782
14,34.22407472867845,0.7342947589439763
15,34.22407472867845,0.7342947589439763
16,34.22407472867845,0.7342947589439763
17,34.22407472867845,0.7342947589439763
18,33.53963129980425,0.7342947589439763
19,33.53308944578929,0.7430356502532959
20,32.287217433693144,0.7545138239860535
21,32.287217433693144,0.7545138239860535
22,32.287217433693144,0.7545138239860535
23,32.287217433693144,0.7545138239860535
24,32.287217433693144,0.7545138239860535
25,32.287217433693144,0.7677055239677429
26,32.287217433693144,0.7677055239677429
27,32.287217433693144,0.7677055239677429
28,32.287217433693144,0.7677055239677429
29,32.287217433693144,0.7677055239677429
30,32.287217433693144,0.7677055239677429
31,32.287217433693144,0.7677055239677429
32,32.287217433693144,0.7677055239677429
33,32.287217433693144,0.7677055239677429
34,32.287217433693144,0.7677055239677429
35,32.287217433693144,0.7677055239677429
36,32.287217433693144,0.7677055239677429
37,32.287217433693144,0.7677055239677429
38,32.02369422106282,0.7677055239677429
39,32.02369422106282,0.7677055239677429
40,30.930243364036595,0.7808728575706482
41,30.930243364036595,0.7808728575706482
42,29.923933969061853,0.7948941349983215
43,29.923933969061853,0.7948941349983215
44,29.923933969061853,0.7948941349983215
45,29.923933969061853,0.7948941349983215
46,29.923933969061853,0.7948941349983215
47,29.923933969061853,0.7948941349983215
48,29.923933969061853,0.7948941349983215
49,29.923933969061853,0.7948941349983215
50,29.923933969061853,0.7948941349983215
51,29.143751807174645,0.8117844820022583
52,29.143751807174645,0.8117844820022583
53,29.143751807174645,0.8117844820022583
54,29.143751807174645,0.8117844820022583
55,29.143751807174645,0.8117844820022583
56,29.143751807174645,0.8117844820022583
57,29.143751807174645,0.8117844820022583
58,29.143751807174645,0.8117844820022583
59,29.143751807174645,0.8117844820022583
60,29.143751807174645,0.8117844820022583
61,29.143751807174645,0.8117844820022583
62,29.143751807174645,0.8117844820022583
63,29.143751807174645,0.8117844820022583
64,29.143751807174645,0.8117844820022583
65,29.143751807174645,0.8117844820022583
66,29.143751807174645,0.8117844820022583
67,29.143751807174645,0.8117844820022583
68,29.143751807174645,0.8117844820022583
69,29.143751807174645,0.8117844820022583
70,29.143751807174645,0.8117844820022583
71,29.143751807174645,0.8117844820022583
72,29.143751807174645,0.8117844820022583
73,29.143751807174645,0.8117844820022583
74,29.143751807174645,0.8130741238594055
75,29.143751807174645,0.8130741238594055
76,29.143751807174645,0.8130741238594055
77,29.143751807174645,0.8130741238594055
78,29.143751807174645,0.8130741238594055
79,29.143751807174645,0.8130741238594055
80,28.9956000197962,0.8130741238594055
81,28.9956000197962,0.8130741238594055
82,28.9956000197962,0.8130741238594055
83,28.9956000197962,0.8130741238594055
84,28.9956000197962,0.8130741238594055
85,28.9956000197962,0.8130741238594055
86,28.9956000197962,0.8130741238594055
87,28.9956000197962,0.8130741238594055
88,28.9956000197962,0.8130741238594055
89,28.9956000197962,0.8130741238594055
90,28.9956000197962,0.8130741238594055
91,28.9956000197962,0.8130741238594055
92,28.9956000197962,0.8130741238594055
93,28.9956000197962,0.8130741238594055
94,28.9956000197962,0.8130741238594055
95,28.9956000197962,0.8130741238594055
96,28.9956000197962,0.8130741238594055
97,28.9956000197962,0.8130741238594055
98,28.9956000197962,0.8130741238594055
99,28.9956000197962,0.8130741238594055
100,28.9956000197962,0.8130741238594055
101,28.9956000197962,0.8130741238594055
102,28.9956000197962,0.8130741238594055
103,28.9956000197962,0.8130741238594055
104,28.9956000197962,0.8130741238594055
105,28.9956000197962,0.8130741238594055
106,28.9956000197962,0.8130741238594055
107,28.9956000197962,0.8130741238594055
108,28.9956000197962,0.8130741238594055
109,28.9956000197962,0.8130741238594055
110,28.9956000197962,0.8130741238594055
111,28.9956000197962,0.8130741238594055
112,28.9956000197962,0.8130741238594055
113,28.9956000197962,0.8130741238594055
114,28.9956000197962,0.8130741238594055
115,28.9956000197962,0.8130741238594055
116,28.9956000197962,0.8130741238594055
117,28.9956000197962,0.8130741238594055
118,28.9956000197962,0.8130741238594055
119,28.9956000197962,0.8130741238594055
120,28.9956000197962,0.8130741238594055
121,28.9956000197962,0.8130741238594055
122,28.9956000197962,0.8130741238594055
123,28.9956000197962,0.8130741238594055
124,28.9956000197962,0.8130741238594055
125,28.9956000197962,0.8130741238594055
126,28.9956000197962,0.8130741238594055
127,28.9956000197962,0.8130741238594055
128,28.9956000197962,0.8130741238594055
129,28.9956000197962,0.8130741238594055
130,28.9956000197962,0.8130741238594055
131,28.9956000197962,0.8130741238594055
132,28.9956000197962,0.8130741238594055
133,28.9956000197962,0.8130741238594055
134,28.9956000197962,0.8130741238594055
135,28.9956000197962,0.8130741238594055
136,28.9956000197962,0.8130741238594055
137,28.9956000197962,0.8130741238594055
138,28.9956000197962,0.8130741238594055
139,28.9956000197962,0.8130741238594055
140,28.9956000197962,0.8130741238594055
141,28.9956000197962,0.8130741238594055
142,28.9956000197962,0.8130741238594055
143,28.9956000197962,0.8163033843040466
144,28.9956000197962,0.8163033843040466
145,28.9956000197962,0.8163033843040466
146,28.9956000197962,0.8163033843040466
147,28.9956000197962,0.8163033843040466
148,28.9956000197962,0.8163033843040466
149,28.9956000197962,0.8163033843040466
150,28.9956000197962,0.8163033843040466
151,28.9956000197962,0.8163033843040466
152,28.9956000197962,0.8163033843040466
153,28.9956000197962,0.8163033843040466
154,28.9956000197962,0.8163033843040466
155,28.9956000197962,0.8163033843040466
156,28.60579945355961,0.8226798892021179
157,28.60579945355961,0.8226798892021179
158,28.60579945355961,0.8226798892021179
159,28.60579945355961,0.8226798892021179
160,28.60579945355961,0.8226798892021179
161,28.60579945355961,0.8226798892021179
162,28.60579945355961,0.8226798892021179
163,28.60579945355961,0.8226798892021179
164,28.60579945355961,0.8226798892021179
165,28.60579945355961,0.8226798892021179
166,28.60579945355961,0.8226798892021179
167,28.60579945355961,0.8226798892021179
168,28.60579945355961,0.8226798892021179
169,28.60579945355961,0.8226798892021179
170,28.60579945355961,0.8226798892021179
171,28.60579945355961,0.8226798892021179
172,28.60579945355961,0.8226798892021179
173,28.60579945355961,0.8226798892021179
174,28.60579945355961,0.8226798892021179
175,28.60579945355961,0.8226798892021179
176,28.60579945355961,0.8226798892021179
177,28.60579945355961,0.8226798892021179
178,28.60579945355961,0.8226798892021179
179,28.60579945355961,0.8226798892021179
180,28.60579945355961,0.8226798892021179
181,28.60579945355961,0.8226798892021179
182,28.60579945355961,0.8226798892021179
183,28.60579945355961,0.8226798892021179
184,28.60579945355961,0.8226798892021179
185,28.60579945355961,0.8226798892021179
186,28.60579945355961,0.8226798892021179
187,28.60579945355961,0.8226798892021179
188,28.60579945355961,0.8226798892021179
189,28.60579945355961,0.8226798892021179
190,28.60579945355961,0.8226798892021179
191,28.60579945355961,0.8226798892021179
192,28.60579945355961,0.8226798892021179
193,28.60579945355961,0.8226798892021179
194,28.60579945355961,0.8226798892021179
195,28.60579945355961,0.8226798892021179
196,28.60579945355961,0.8226798892021179
197,28.60579945355961,0.8226798892021179
198,28.60579945355961,0.8226798892021179
199,28.60579945355961,0.8226798892021179
200,28.60579945355961,0.8226798892021179
201,28.60579945355961,0.8226798892021179
202,28.60579945355961,0.8226798892021179
203,28.60579945355961,0.8226798892021179
204,28.60579945355961,0.8226798892021179
205,28.60579945355961,0.8226798892021179
206,28.60579945355961,0.8226798892021179
207,28.60579945355961,0.8226798892021179
208,28.60579945355961,0.8226798892021179
209,28.60579945355961,0.8226798892021179
210,28.60579945355961,0.8226798892021179
211,28.60579945355961,0.8226798892021179
212,28.60579945355961,0.8226798892021179
213,28.60579945355961,0.8226798892021179
214,28.60579945355961,0.8226798892021179
215,28.60579945355961,0.8226798892021179
216,28.60579945355961,0.8226798892021179
217,28.60579945355961,0.8226798892021179
218,28.60579945355961,0.8226798892021179
219,28.60579945355961,0.8226798892021179
220,28.60579945355961,0.8226798892021179
221,28.60579945355961,0.8226798892021179
222,28.60579945355961,0.8226798892021179
223,28.60579945355961,0.8226798892021179
224,28.60579945355961,0.8226798892021179
225,28.60579945355961,0.8226798892021179
226,28.60579945355961,0.8226798892021179
227,28.60579945355961,0.8226798892021179
228,28.60579945355961,0.8226798892021179
229,27.682365221212347,0.8292327284812927
230,27.682365221212347,0.8292327284812927
231,27.682365221212347,0.8292327284812927
232,27.682365221212347,0.8292327284812927
233,27.682365221212347,0.8292327284812927
234,27.682365221212347,0.8292327284812927
235,27.682365221212347,0.8292327284812927
236,27.682365221212347,0.8292327284812927
237,27.682365221212347,0.8292327284812927
238,27.682365221212347,0.8292327284812927
239,27.682365221212347,0.8292327284812927
240,27.682365221212347,0.8292327284812927
241,27.682365221212347,0.8292327284812927
242,27.682365221212347,0.8292327284812927
243,27.682365221212347,0.8292327284812927
244,27.682365221212347,0.8292327284812927
245,27.682365221212347,0.8292327284812927
