Length,RMSE,R2
0,0.2632834365251538,0.0
1,0.2449885601080403,0.1079663394403294
2,0.2275324075308807,0.2767284318706642
3,0.2269942546332463,0.2767284318706642
4,0.2139474987074786,0.3418581285075892
5,0.2003996609263383,0.3650419200313536
6,0.2003996609263383,0.3650419200313536
7,0.2003996609263383,0.3650419200313536
8,0.2003996609263383,0.3683865973242189
9,0.2003996609263383,0.3683865973242189
10,0.1989375229021563,0.4042641557740344
11,0.1889165887141941,0.4790941775049732
12,0.1889165887141941,0.4790941775049732
13,0.1851213288868493,0.5002720805698043
14,0.1851213288868493,0.5002720805698043
15,0.1851213288868493,0.5002720805698043
16,0.1851213288868493,0.5002720805698043
17,0.1851213288868493,0.5002720805698043
18,0.1851213288868493,0.5002720805698043
19,0.1851213288868493,0.5002720805698043
20,0.1816664639153251,0.5234566193681688
21,0.1816664639153251,0.5234566193681688
22,0.1816664639153251,0.5234566193681688
23,0.1816664639153251,0.5234566193681688
24,0.1816664639153251,0.5234566193681688
25,0.1816664639153251,0.5234566193681688
26,0.1816664639153251,0.5234566193681688
27,0.1816664639153251,0.5234566193681688
28,0.1816664639153251,0.5234566193681688
29,0.1816664639153251,0.5234566193681688
30,0.1816664639153251,0.5234566193681688
31,0.1816664639153251,0.5234566193681688
32,0.1816664639153251,0.5234566193681688
33,0.1809563168447432,0.5234566193681688
34,0.1809563168447432,0.5234566193681688
35,0.1809563168447432,0.5234566193681688
36,0.1809563168447432,0.5234566193681688
37,0.1809563168447432,0.5234566193681688
38,0.1809563168447432,0.5234566193681688
39,0.1809563168447432,0.5234566193681688
40,0.1809563168447432,0.5234566193681688
41,0.1809563168447432,0.5234566193681688
42,0.1809563168447432,0.5234566193681688
43,0.1809563168447432,0.5258137226104737
44,0.180885375859342,0.5258137226104737
45,0.180885375859342,0.5258137226104737
46,0.180885375859342,0.5258137226104737
47,0.180885375859342,0.5258137226104737
48,0.180885375859342,0.5258137226104737
49,0.180885375859342,0.5258137226104737
50,0.180885375859342,0.5258137226104737
51,0.180885375859342,0.5258137226104737
52,0.180885375859342,0.5258137226104737
53,0.180885375859342,0.5258137226104737
54,0.180885375859342,0.5258137226104737
55,0.180885375859342,0.5258137226104737
56,0.180885375859342,0.5258137226104737
57,0.180885375859342,0.5258137226104737
58,0.1788369230804987,0.5258137226104737
59,0.1788369230804987,0.5258137226104737
60,0.1788369230804987,0.5258137226104737
61,0.1788369230804987,0.5258137226104737
62,0.1788369230804987,0.5258137226104737
63,0.1788369230804987,0.5258137226104737
64,0.1788369230804987,0.5258137226104737
65,0.1788369230804987,0.5258137226104737
66,0.1788369230804987,0.5258137226104737
67,0.1788369230804987,0.5258137226104737
68,0.1788369230804987,0.5258137226104737
69,0.1788369230804987,0.5258137226104737
70,0.1788369230804987,0.5258137226104737
71,0.1788369230804987,0.5258137226104737
72,0.1788369230804987,0.5570252418518067
73,0.1788369230804987,0.5570252418518067
74,0.1788369230804987,0.5570252418518067
75,0.1788369230804987,0.5570252418518067
76,0.1788369230804987,0.5570252418518067
77,0.1788369230804987,0.5570252418518067
78,0.1788369230804987,0.5570252418518067
79,0.1788369230804987,0.5570252418518067
80,0.1788369230804987,0.5570252418518067
81,0.1788369230804987,0.5570252418518067
82,0.1788369230804987,0.5570252418518067
83,0.1788369230804987,0.5570252418518067
84,0.1788369230804987,0.5570252418518067
85,0.1788369230804987,0.5570252418518067
86,0.1788369230804987,0.5570252418518067
87,0.1788369230804987,0.5570252418518067
88,0.1788369230804987,0.5570252418518067
89,0.1788369230804987,0.5570252418518067
90,0.1788369230804987,0.5570252418518067
91,0.1788369230804987,0.5570252418518067
92,0.1788369230804987,0.5570252418518067
93,0.1788369230804987,0.5570252418518067
94,0.1788369230804987,0.5570252418518067
95,0.1788369230804987,0.5570252418518067
96,0.1788369230804987,0.5570252418518067
97,0.1788369230804987,0.5570252418518067
98,0.1788369230804987,0.5570252418518067
99,0.1788369230804987,0.5570252418518067
100,0.1788369230804987,0.5570252418518067
101,0.1788369230804987,0.5570252418518067
102,0.1788369230804987,0.5570252418518067
103,0.1788369230804987,0.5570252418518067
104,0.1788369230804987,0.5570252418518067
105,0.1788369230804987,0.5570252418518067
106,0.1788369230804987,0.5570252418518067
107,0.1788369230804987,0.5570252418518067
108,0.1788369230804987,0.5570252418518067
109,0.1788369230804987,0.5570252418518067
110,0.1788369230804987,0.5570252418518067
111,0.1788369230804987,0.5570252418518067
112,0.1788369230804987,0.5570252418518067
113,0.1788369230804987,0.5570252418518067
114,0.1788369230804987,0.5570252418518067
115,0.1788369230804987,0.5570252418518067
116,0.1788369230804987,0.5570252418518067
117,0.1788369230804987,0.5570252418518067
118,0.1788369230804987,0.5570252418518067
119,0.1673111468018465,0.5570252418518067
120,0.1673111468018465,0.5570252418518067
121,0.1673111468018465,0.5570252418518067
122,0.1673111468018465,0.5570252418518067
123,0.1673111468018465,0.5570252418518067
124,0.1673111468018465,0.5570252418518067
125,0.1673111468018465,0.5570252418518067
126,0.1673111468018465,0.5570252418518067
127,0.1672297064117204,0.5916244745254516
128,0.1672297064117204,0.5916244745254516
129,0.1672297064117204,0.5916244745254516
130,0.1672297064117204,0.5916244745254516
131,0.1672297064117204,0.5916244745254516
132,0.1672297064117204,0.5916244745254516
133,0.1672297064117204,0.5916244745254516
134,0.1672297064117204,0.5916244745254516
135,0.1672297064117204,0.5916244745254516
136,0.1672297064117204,0.5916244745254516
137,0.1672297064117204,0.5916244745254516
138,0.1672297064117204,0.5916244745254516
139,0.1672297064117204,0.5916244745254516
140,0.1672297064117204,0.5916244745254516
141,0.1672297064117204,0.5916244745254516
142,0.1672297064117204,0.5916244745254516
143,0.1672297064117204,0.5916244745254516
144,0.1672297064117204,0.5916244745254516
145,0.1672297064117204,0.5916244745254516
146,0.1672297064117204,0.5916244745254516
147,0.1672297064117204,0.5916244745254516
148,0.1672297064117204,0.5916244745254516
149,0.1672297064117204,0.5916244745254516
150,0.1672297064117204,0.5916244745254516
151,0.1672297064117204,0.5916244745254516
152,0.1672297064117204,0.5916244745254516
153,0.1672297064117204,0.5916244745254516
154,0.1672297064117204,0.5916244745254516
155,0.1672297064117204,0.5916244745254516
156,0.1672297064117204,0.5916244745254516
157,0.1672297064117204,0.5916244745254516
158,0.1672297064117204,0.5916244745254516
159,0.1672297064117204,0.5916244745254516
160,0.1672297064117204,0.5916244745254516
161,0.1672297064117204,0.5916244745254516
162,0.1672297064117204,0.5916244745254516
163,0.1672297064117204,0.5916244745254516
164,0.1672297064117204,0.5916244745254516
165,0.1672297064117204,0.5916244745254516
166,0.1672297064117204,0.5916244745254516
167,0.1672297064117204,0.5916244745254516
168,0.1672297064117204,0.5916244745254516
169,0.1672297064117204,0.5916244745254516
170,0.1672297064117204,0.5916244745254516
171,0.1672297064117204,0.5916244745254516
172,0.1672297064117204,0.5916244745254516
173,0.1672297064117204,0.5916244745254516
174,0.1672297064117204,0.5916244745254516
175,0.1672297064117204,0.5916244745254516
176,0.1672297064117204,0.5916244745254516
177,0.1672297064117204,0.5916244745254516
178,0.1672297064117204,0.5916244745254516
179,0.1672297064117204,0.5916244745254516
180,0.1672297064117204,0.5916244745254516
181,0.1672297064117204,0.5916244745254516
182,0.1672297064117204,0.5916244745254516
183,0.1672297064117204,0.5916244745254516
184,0.1672297064117204,0.5916244745254516
185,0.1672297064117204,0.5916244745254516
186,0.1672297064117204,0.5916244745254516
187,0.1672297064117204,0.5916244745254516
188,0.1672297064117204,0.5916244745254516
189,0.1672297064117204,0.5916244745254516
190,0.1672297064117204,0.5916244745254516
191,0.1672297064117204,0.5916244745254516
192,0.1672297064117204,0.5916244745254516
193,0.1672297064117204,0.5916244745254516
194,0.1672297064117204,0.5916244745254516
195,0.1672297064117204,0.5916244745254516
196,0.1672297064117204,0.5916244745254516
197,0.1672297064117204,0.5916244745254516
198,0.1672297064117204,0.5916244745254516
199,0.1672297064117204,0.5916244745254516
200,0.1672297064117204,0.5916244745254516
201,0.1672297064117204,0.5916244745254516
202,0.1672297064117204,0.5916244745254516
203,0.1672297064117204,0.5916244745254516
204,0.1672297064117204,0.5916244745254516
205,0.1672297064117204,0.5916244745254516
206,0.1672297064117204,0.5916244745254516
207,0.1672297064117204,0.5916244745254516
208,0.1672297064117204,0.5916244745254516
209,0.1672297064117204,0.5916244745254516
210,0.1672297064117204,0.5916244745254516
211,0.1672297064117204,0.5916244745254516
212,0.1672297064117204,0.5916244745254516
213,0.1672297064117204,0.5916244745254516
214,0.1672297064117204,0.5916244745254516
215,0.1672297064117204,0.5916244745254516
216,0.1672297064117204,0.5916244745254516
217,0.1672297064117204,0.5916244745254516
218,0.1672297064117204,0.5916244745254516
219,0.1672297064117204,0.5916244745254516
220,0.1672297064117204,0.5916244745254516
221,0.1672297064117204,0.5916244745254516
222,0.1672297064117204,0.5916244745254516
223,0.1672297064117204,0.5916244745254516
224,0.1672297064117204,0.5916244745254516
225,0.1672297064117204,0.5916244745254516
226,0.1672297064117204,0.5916244745254516
227,0.1672297064117204,0.5916244745254516
228,0.1672297064117204,0.5916244745254516
229,0.1672297064117204,0.5916244745254516
230,0.1672297064117204,0.5916244745254516
231,0.1672297064117204,0.5916244745254516
232,0.1672297064117204,0.5916244745254516
233,0.1672297064117204,0.5916244745254516
234,0.1672297064117204,0.5916244745254516
235,0.1672297064117204,0.5916244745254516
236,0.1672297064117204,0.5916244745254516
237,0.1672297064117204,0.5916244745254516
238,0.1672297064117204,0.5916244745254516
239,0.1672297064117204,0.5916244745254516
240,0.1672297064117204,0.5916244745254516
241,0.1672297064117204,0.5916244745254516
242,0.1672297064117204,0.5916244745254516
243,0.1672297064117204,0.5916244745254516
244,0.1672297064117204,0.5916244745254516
245,0.1672297064117204,0.5916244745254516
246,0.1672297064117204,0.5916244745254516
247,0.1672297064117204,0.5916244745254516
248,0.1672297064117204,0.5916244745254516
249,0.1672297064117204,0.5916244745254516
250,0.1672297064117204,0.5916244745254516
251,0.1672297064117204,0.5916244745254516
252,0.1672297064117204,0.5916244745254516
253,0.1672297064117204,0.5916244745254516
254,0.1672297064117204,0.5916244745254516
255,0.1672297064117204,0.5916244745254516
256,0.1672297064117204,0.5916244745254516
257,0.1672297064117204,0.5916244745254516
258,0.1672297064117204,0.5916244745254516
259,0.1672297064117204,0.5916244745254516
260,0.1672297064117204,0.5916244745254516
261,0.1672297064117204,0.5916244745254516
262,0.1672297064117204,0.5916244745254516
263,0.1672297064117204,0.5916244745254516
264,0.1672297064117204,0.5916244745254516
265,0.1672297064117204,0.5916244745254516
266,0.1672297064117204,0.5916244745254516
267,0.1672297064117204,0.5916244745254516
268,0.1672297064117204,0.5916244745254516
269,0.1672297064117204,0.5916244745254516
270,0.1672297064117204,0.5916244745254516
271,0.1672297064117204,0.5916244745254516
272,0.1672297064117204,0.5916244745254516
273,0.1672297064117204,0.5916244745254516
274,0.1672297064117204,0.5916244745254516
275,0.1672297064117204,0.5916244745254516
276,0.1672297064117204,0.5916244745254516
277,0.1672297064117204,0.5916244745254516
278,0.1672297064117204,0.5916244745254516
279,0.1672297064117204,0.5916244745254516
280,0.1672297064117204,0.5916244745254516
281,0.1672297064117204,0.5916244745254516
282,0.1672297064117204,0.5916244745254516
283,0.1672297064117204,0.5916244745254516
284,0.1672297064117204,0.5916244745254516
285,0.1672297064117204,0.5916244745254516
286,0.1672297064117204,0.5916244745254516
287,0.1672297064117204,0.5916244745254516
288,0.1672297064117204,0.5916244745254516
289,0.1672297064117204,0.5916244745254516
290,0.1672297064117204,0.5916244745254516
291,0.1672297064117204,0.5916244745254516
292,0.1672297064117204,0.5916244745254516
293,0.1672297064117204,0.5916244745254516
294,0.1672297064117204,0.5916244745254516
295,0.1672297064117204,0.5916244745254516
296,0.1672297064117204,0.5916244745254516
